Order Date,Sales,Quantity,Discount,Profit,Year,Month
2020-02-14 0:00,17.1,2,0.6,-39.67,2020,2
2020-02-14 0:00,15.87,5,0.7,17.005,2020,2
2020-02-14 0:00,107.53,1,0.5,13.675,2020,2
2020-02-14 0:00,467.43,3,0.2,965.172,2020,2
2020-02-14 0:00,53.04,2,0.8,15.106,2020,2
2020-02-14 0:00,161.22,5,0.8,109.87,2020,2
2020-02-14 0:00,25.29,5,0.8,10.59,2020,2
2020-02-14 0:00,143.37,4,0.5,167.82,2020,2
2020-02-14 0:00,411.75,3,0,1094.03,2020,2
2020-02-15 0:00,149.82,2,0.6,115.126,2020,2
2020-02-15 0:00,26.43,5,0.7,19.865,2020,2
2020-02-15 0:00,30.02,11,0.2,213.316,2020,2
2020-02-15 0:00,165.51,3,0.7,96.699,2020,2
2020-02-15 0:00,42.72,2,0.5,27.21,2020,2
2020-02-17 0:00,459.39,1,0.3,311.293,2020,2
2020-02-17 0:00,48.93,7,0.7,94.233,2020,2
2020-02-17 0:00,79.8,8,0.2,445.7,2020,2
2020-02-17 0:00,362.4,5,0.7,193.03,2020,2
2020-02-17 0:00,390.15,1,0.6,147.58,2020,2
2020-02-17 0:00,285.98,3,0.2,619.112,2020,2
2020-02-17 0:00,465,3,0.2,669.61,2020,2
2020-02-17 0:00,19.23,1,0.8,3.336,2020,2
2020-02-17 0:00,138.48,2,0.2,202.648,2020,2
2020-02-17 0:00,43.95,1,0.3,27.665,2020,2
2020-02-18 0:00,171.51,2,0,312.97,2020,2
2020-02-18 0:00,137.16,1,0.7,34.898,2020,2
2020-02-18 0:00,256.98,5,0.4,540.53,2020,2
2020-02-18 0:00,320.64,3,0,901.42,2020,2
2020-02-18 0:00,151.99,5,0,684.59,2020,2
2020-02-18 0:00,18.84,2,0.5,6.19,2020,2
2020-02-18 0:00,130.98,1,0.5,47.77,2020,2
2020-02-18 0:00,110.04,6,0.1,479.776,2020,2
2020-02-18 0:00,50.37,2,0.3,61.768,2020,2
2020-02-19 0:00,32.14,6,0.4,103.774,2020,2
2020-02-19 0:00,122.58,3,0.5,91.02,2020,2
2020-02-19 0:00,449.58,3,0.8,183.498,2020,2
2020-02-19 0:00,122.52,2,0.5,93.61,2020,2
2020-02-19 0:00,56.73,3,0,164.03,2020,2
2020-02-20 0:00,364.74,7,0.8,362.936,2020,2
2020-02-20 0:00,14.89,3,0.4,-308.148,2020,2
2020-02-20 0:00,43.65,3,0.8,1.36,2020,2
2020-02-20 0:00,140.91,8,0.4,516.908,2020,2
2020-02-21 0:00,42.72,12,0.8,75.688,2020,2
2020-02-21 0:00,138.48,1,0.4,58.278,2020,2
2020-02-21 0:00,85.98,9,0,771.16,2020,2
2020-02-21 0:00,137.4,3,0.2,286.27,2020,2
2020-02-21 0:00,22.23,1,0.7,0.109,2020,2
2020-02-21 0:00,495.99,2,0.6,356.832,2020,2
2020-02-21 0:00,61.62,5,0.2,209.88,2020,2
2020-02-21 0:00,42.94,2,0.6,25.662,2020,2
2020-02-22 0:00,276.18,2,0.3,317.612,2020,2
2020-02-23 0:00,445.62,1,0.6,-78.632,2020,2
2020-02-24 0:00,25.29,2,0.8,-85.544,2020,2
2020-02-24 0:00,94.2,5,0.4,43.26,2020,2
2020-02-24 0:00,149.34,3,0.6,152.388,2020,2
2020-02-24 0:00,74.49,2,0.2,90.574,2020,2
2020-02-24 0:00,45.15,2,0.7,-4.71,2020,2
2020-02-25 0:00,61.62,1,0.7,-4.264,2020,2
2020-02-25 0:00,31.56,1,0.3,11.532,2020,2
2020-02-25 0:00,459,4,0.2,1291.06,2020,2
2020-02-26 0:00,53.01,4,0.8,28.368,2020,2
2020-02-26 0:00,274.14,7,0.3,1162.246,2020,2
2020-02-26 0:00,99.32,3,0.7,64.958,2020,2
2020-02-27 0:00,371.76,3,0.3,775.826,2020,2
2020-02-27 0:00,45.98,2,0.3,56.022,2020,2
2020-02-28 0:00,138.48,3,0.1,314.226,2020,2
2020-02-28 0:00,51.75,2,0.5,45.58,2020,2
2020-02-28 0:00,162.03,3,0,482.94,2020,2
2020-02-28 0:00,151.5,4,0.4,180.79,2020,2
2020-02-28 0:00,91.6,2,0.3,68.54,2020,2
2020-02-28 0:00,149.46,4,0,561.51,2020,2
2020-03-01 0:00,291.74,3,0.2,641.696,2020,3
2020-03-01 0:00,180.12,2,0.6,103.546,2020,3
2020-03-03 0:00,220.98,2,0.8,35.222,2020,3
2020-03-03 0:00,93.94,3,0.6,51.698,2020,3
2020-03-03 0:00,242.88,2,0.3,299.732,2020,3
2020-03-03 0:00,161.22,2,0.1,222.846,2020,3
2020-03-04 0:00,122.52,2,0.2,173.752,2020,3
2020-03-04 0:00,71.37,7,0,449.49,2020,3
2020-03-04 0:00,180.98,1,0.7,41.104,2020,3
2020-03-04 0:00,70.98,3,0.2,148.762,2020,3
2020-03-04 0:00,56.34,1,0.3,30.308,2020,3
2020-03-04 0:00,108.6,1,0.7,20.39,2020,3
2020-03-05 0:00,108.02,4,0.7,114.784,2020,3
2020-03-05 0:00,169.46,5,0.2,619.66,2020,3
2020-03-05 0:00,123.93,4,0,432.85,2020,3
2020-03-05 0:00,57.14,2,0.2,78.634,2020,3
2020-03-05 0:00,473.61,6,0.6,634.274,2020,3
2020-03-06 0:00,412.68,3,0.1,458.506,2020,3
2020-03-06 0:00,51.9,8,0.3,258.01,2020,3
2020-03-06 0:00,38.78,2,0.4,18.126,2020,3
2020-03-06 0:00,81.96,3,0.6,68.602,2020,3
2020-03-06 0:00,50.22,4,0.8,27.896,2020,3
2020-03-07 0:00,48.87,6,0.8,0.384,2020,3
2020-03-07 0:00,58.59,5,0.4,173.94,2020,3
2020-03-07 0:00,23.99,3,0.3,36.249,2020,3
2020-03-07 0:00,47.19,3,0.1,109.553,2020,3
2020-03-08 0:00,37.02,3,0.5,31.03,2020,3
2020-03-08 0:00,36.76,2,0.8,-8.636,2020,3
2020-03-08 0:00,34.56,2,0.3,41.814,2020,3
2020-03-10 0:00,410.22,3,0,1147.24,2020,3
2020-03-11 0:00,313.28,2,0.1,555.444,2020,3
2020-03-11 0:00,53.2,9,0.5,236.86,2020,3
2020-03-11 0:00,74.12,3,0.4,128.546,2020,3
2020-03-11 0:00,45.15,2,0.5,24.29,2020,3
2020-03-11 0:00,465,1,0.7,102.66,2020,3
2020-03-11 0:00,8.37,1,0.2,5.836,2020,3
2020-03-11 0:00,333.36,4,0.6,483.616,2020,3
2020-03-11 0:00,274.76,3,0.5,391.85,2020,3
2020-03-11 0:00,303.69,4,0.7,320.448,2020,3
2020-03-11 0:00,50.46,4,0.1,135.366,2020,3
2020-03-11 0:00,16.84,4,0.1,55.824,2020,3
2020-03-11 0:00,571.72,2,0.8,-168.952,2020,3
2020-03-11 0:00,166.68,1,0,141.53,2020,3
2020-03-11 0:00,437.61,7,0.5,669.685,2020,3
2020-03-11 0:00,27.42,2,0.3,35.648,2020,3
2020-03-12 0:00,72,14,0.7,200.68,2020,3
2020-03-12 0:00,253.47,1,0.6,90.898,2020,3
2020-03-12 0:00,95.46,5,0.4,187.19,2020,3
2020-03-12 0:00,170.34,3,0.8,63.774,2020,3
2020-03-12 0:00,142.8,3,0.3,254.79,2020,3
2020-03-12 0:00,32.14,3,0,73.32,2020,3
2020-03-12 0:00,57.69,6,0.6,61.556,2020,3
2020-03-12 0:00,81.02,3,0.2,137.068,2020,3
2020-03-13 0:00,55.94,3,0.1,91.478,2020,3
2020-03-13 0:00,197.1,4,0.4,467.88,2020,3
2020-03-13 0:00,56.58,2,0.1,58.894,2020,3
2020-03-13 0:00,148.44,1,0.6,48.186,2020,3
2020-03-13 0:00,138.48,7,0.6,265.624,2020,3
2020-03-13 0:00,170.34,3,0.4,250.132,2020,3
2020-03-13 0:00,53.2,3,0.7,6.32,2020,3
2020-03-14 0:00,304.76,2,0,-44.14,2020,3
2020-03-14 0:00,109.95,7,0.2,613.32,2020,3
2020-03-14 0:00,182.61,3,0.4,317.908,2020,3
2020-03-14 0:00,74.49,7,0.3,359.631,2020,3
2020-03-14 0:00,128.24,1,0.7,11.632,2020,3
2020-03-14 0:00,56.52,3,0.7,36.148,2020,3
2020-03-14 0:00,82.3,2,0.5,67.1,2020,3
2020-03-14 0:00,82.23,1,0.4,47.118,2020,3
2020-03-14 0:00,45.09,6,0.2,200.202,2020,3
2020-03-14 0:00,26.37,8,0,173.21,2020,3
2020-03-15 0:00,47.4,12,0,547.82,2020,3
2020-03-15 0:00,167.94,7,0.3,672.486,2020,3
2020-03-15 0:00,126.51,3,0.5,28.135,2020,3
2020-03-15 0:00,460.44,5,0.2,1157.49,2020,3
2020-03-15 0:00,89.28,4,0.1,286.188,2020,3
2020-03-17 0:00,63.39,3,0.2,123.496,2020,3
2020-03-17 0:00,13.38,4,0.2,-74.744,2020,3
2020-03-17 0:00,148.17,10,0.3,894.43,2020,3
2020-03-17 0:00,439.5,2,0.8,28.64,2020,3
2020-03-17 0:00,141.9,3,0.2,330.41,2020,3
2020-03-17 0:00,10.68,6,0.5,22.23,2020,3
2020-03-17 0:00,40.83,4,0,108.99,2020,3
2020-03-17 0:00,55.14,1,0.6,7.056,2020,3
2020-03-17 0:00,145.89,1,0.4,51.264,2020,3
2020-03-18 0:00,148.98,4,0.2,457.666,2020,3
2020-03-18 0:00,531.33,4,0.8,153.924,2020,3
2020-03-18 0:00,88.32,3,0.2,157.618,2020,3
2020-03-18 0:00,12.6,3,0.6,8.21,2020,3
2020-03-18 0:00,411.21,2,0.1,682.408,2020,3
2020-03-18 0:00,62.31,1,0.1,52.499,2020,3
2020-03-18 0:00,173.94,4,0,639.72,2020,3
2020-03-19 0:00,457.14,3,0.3,948.594,2020,3
2020-03-19 0:00,113.28,4,0.3,223.824,2020,3
2020-03-19 0:00,48.42,5,0.1,180.38,2020,3
2020-03-19 0:00,476.1,4,0.8,330.1,2020,3
2020-03-19 0:00,128.19,4,0.8,63.882,2020,3
2020-03-19 0:00,45.15,8,0.1,308.43,2020,3
2020-03-20 0:00,362.4,1,0.3,224.72,2020,3
2020-03-20 0:00,30.93,1,0.6,0.272,2020,3
2020-03-20 0:00,56.73,2,0.2,81.478,2020,3
2020-03-20 0:00,115.86,4,0.1,364.636,2020,3
2020-03-20 0:00,18.9,4,0.3,37.14,2020,3
2020-03-20 0:00,53.1,3,0.2,102.12,2020,3
2020-03-20 0:00,130.62,5,0,536.47,2020,3
2020-03-20 0:00,121.53,1,0.7,-4.251,2020,3
2020-03-20 0:00,174.29,5,0.4,439.91,2020,3
2020-03-20 0:00,170.19,1,0.5,68.595,2020,3
2020-03-21 0:00,40.92,2,0.2,59.542,2020,3
2020-03-21 0:00,17.61,2,0.8,4.274,2020,3
2020-03-21 0:00,465,5,0.8,222.23,2020,3
2020-03-21 0:00,2.91,1,0.7,0.523,2020,3
2020-03-21 0:00,47.64,7,0.7,87.914,2020,3
2020-03-21 0:00,122.94,1,0.8,11.138,2020,3
2020-03-22 0:00,859.05,2,0.5,665.11,2020,3
2020-03-22 0:00,7.38,3,0.2,12.102,2020,3
2020-03-22 0:00,31.56,12,0,362.62,2020,3
2020-03-22 0:00,42.42,4,0.2,118.984,2020,3
2020-03-22 0:00,182.37,2,0.5,108.33,2020,3
2020-03-22 0:00,50.25,2,0.5,41.83,2020,3
2020-03-22 0:00,300.98,6,0.8,240.056,2020,3
2020-03-22 0:00,365.91,2,0,662.24,2020,3
2020-03-22 0:00,45.03,5,0.3,130.455,2020,3
2020-03-24 0:00,29.1,3,0.8,8.73,2020,3
2020-03-24 0:00,43.8,11,0,406.03,2020,3
2020-03-24 0:00,344.62,8,0.8,146.782,2020,3
2020-03-24 0:00,26.48,8,0.4,89.004,2020,3
2020-03-24 0:00,857.58,3,0.3,1454.228,2020,3
2020-03-25 0:00,15.96,6,0.1,76.814,2020,3
2020-03-25 0:00,170.19,3,0.4,304.042,2020,3
2020-03-25 0:00,76.98,3,0.5,99.55,2020,3
2020-03-25 0:00,99.64,9,0.1,650.224,2020,3
2020-03-25 0:00,150.98,2,0.3,189.882,2020,3
2020-03-25 0:00,51.9,1,0.7,12.83,2020,3
2020-03-25 0:00,412.14,5,0.5,699.37,2020,3
2020-03-26 0:00,515.91,4,0.8,152.878,2020,3
2020-03-26 0:00,124.86,3,0.4,213.308,2020,3
2020-03-26 0:00,50.22,3,0.5,-189.21,2020,3
2020-03-26 0:00,122.99,3,0.3,50.799,2020,3
2020-03-26 0:00,90.99,1,0.2,68.422,2020,3
2020-03-26 0:00,218.08,7,0.7,322.638,2020,3
2020-03-27 0:00,388.98,7,0.2,2001.618,2020,3
2020-03-27 0:00,20.28,3,0.5,23.2,2020,3
2020-03-27 0:00,55.53,2,0.4,63.906,2020,3
2020-03-27 0:00,362.85,1,0.8,32.12,2020,3
2020-03-27 0:00,100.14,5,0,314.44,2020,3
2020-03-27 0:00,109.95,3,0.1,209.475,2020,3
2020-03-27 0:00,457.95,5,0.3,1313.105,2020,3
2020-03-27 0:00,249.57,6,0,1383.56,2020,3
2020-03-28 0:00,65.82,3,0.4,37.436,2020,3
2020-03-28 0:00,9.38,2,0,-1.44,2020,3
2020-03-28 0:00,285.98,3,0,850.46,2020,3
2020-03-28 0:00,96.64,2,0.7,54.844,2020,3
2020-03-28 0:00,36.96,5,0.6,61.89,2020,3
2020-03-28 0:00,149.82,4,0.7,159.024,2020,3
2020-03-28 0:00,146.05,2,0.7,47.81,2020,3
2020-03-28 0:00,150.89,2,0,273.41,2020,3
2020-03-28 0:00,180.66,7,0.7,59.246,2020,3
2020-03-28 0:00,300.98,5,0,1242.01,2020,3
2020-03-31 0:00,23.85,2,0.7,0.9,2020,3
2020-03-31 0:00,414.27,2,0,691.69,2020,3
2020-03-31 0:00,148.65,5,0.5,226.625,2020,3
2020-03-31 0:00,45.03,1,0.1,-18.593,2020,3
2020-03-31 0:00,410.22,8,0.2,2618.758,2020,3
2020-03-31 0:00,25.2,2,0.6,10.28,2020,3
2020-03-31 0:00,145.89,4,0.7,111.978,2020,3
2020-03-31 0:00,25.23,2,0.4,24.326,2020,3
2020-03-31 0:00,173.94,2,0,302.73,2020,3
2020-03-31 0:00,18.84,5,0.3,58.96,2020,3
2020-03-31 0:00,161.22,3,0.6,120.514,2020,3
2020-04-01 0:00,14.89,2,0.8,-3.674,2020,4
2020-04-01 0:00,533.61,7,0.2,2647.596,2020,4
2020-04-01 0:00,150.98,2,0.3,160.512,2020,4
2020-04-01 0:00,58.02,2,0,87.83,2020,4
2020-04-02 0:00,51.45,2,0.8,16.45,2020,4
2020-04-02 0:00,70.98,8,0.3,366.838,2020,4
2020-04-02 0:00,142.8,9,0.3,666.82,2020,4
2020-04-02 0:00,412.11,2,0.3,309.744,2020,4
2020-04-02 0:00,42.65,3,0.7,4.455,2020,4
2020-04-02 0:00,90.98,3,0.7,70.082,2020,4
2020-04-03 0:00,363.78,7,0.5,866.46,2020,4
2020-04-03 0:00,141.9,4,0,417.38,2020,4
2020-04-03 0:00,51.6,5,0.8,41.92,2020,4
2020-04-03 0:00,168.3,2,0.8,53.37,2020,4
2020-04-03 0:00,205.9,2,0.8,-15.14,2020,4
2020-04-04 0:00,7.96,4,0,26.68,2020,4
2020-04-04 0:00,170.73,1,0.1,135.987,2020,4
2020-04-04 0:00,17.1,4,0.8,10.31,2020,4
2020-04-04 0:00,266.37,4,0.1,919.272,2020,4
2020-04-05 0:00,17.46,2,0.4,18.462,2020,4
2020-04-06 0:00,172.62,2,0.1,272.016,2020,4
2020-04-07 0:00,50.52,2,0.8,2.838,2020,4
2020-04-07 0:00,55.53,5,0.1,242.975,2020,4
2020-04-07 0:00,147.3,8,0,1172.67,2020,4
2020-04-07 0:00,100.38,2,0.4,71.786,2020,4
2020-04-07 0:00,113.2,3,0.4,186.38,2020,4
2020-04-07 0:00,122.97,1,0.3,67.539,2020,4
2020-04-07 0:00,47.34,1,0,42.68,2020,4
2020-04-07 0:00,53.01,2,0.2,74.696,2020,4
2020-04-08 0:00,50.01,2,0.7,12.296,2020,4
2020-04-08 0:00,50.22,3,0,127.1,2020,4
2020-04-08 0:00,147.3,5,0.6,195.75,2020,4
2020-04-08 0:00,25.29,5,0.7,14.795,2020,4
2020-04-08 0:00,47.28,6,0,259.17,2020,4
2020-04-09 0:00,47.28,4,0.5,77.34,2020,4
2020-04-09 0:00,299.72,13,0.2,3076.188,2020,4
2020-04-09 0:00,51.39,1,0.8,4.858,2020,4
2020-04-09 0:00,42.06,2,0.8,5.054,2020,4
2020-04-09 0:00,74.49,1,0.4,2.584,2020,4
2020-04-09 0:00,16.02,1,0,9.55,2020,4
2020-04-09 0:00,460.2,4,0.8,72.87,2020,4
2020-04-09 0:00,9.38,6,0.2,33.864,2020,4
2020-04-10 0:00,93.96,2,0,175.48,2020,4
2020-04-10 0:00,120.08,2,0.7,18.988,2020,4
2020-04-10 0:00,194.58,6,0.2,825.934,2020,4
2020-04-10 0:00,37.02,3,0.7,16.008,2020,4
2020-04-11 0:00,26.43,3,0.2,37.502,2020,4
2020-04-11 0:00,3.08,5,0.1,7.71,2020,4
2020-04-11 0:00,502.98,2,0.3,633.682,2020,4
2020-04-11 0:00,15.28,3,0.3,-6.482,2020,4
2020-04-11 0:00,463.92,1,0.2,356.286,2020,4
2020-04-11 0:00,42.72,2,0.8,-31.712,2020,4
2020-04-11 0:00,42.72,2,0.8,-1.362,2020,4
2020-04-11 0:00,97.89,1,0.8,8.618,2020,4
2020-04-11 0:00,112.8,3,0.4,174.14,2020,4
2020-04-13 0:00,57.78,3,0.7,35.502,2020,4
2020-04-14 0:00,90.98,6,0.7,74.414,2020,4
2020-04-14 0:00,198.09,4,0.3,404.502,2020,4
2020-04-14 0:00,50.25,1,0.3,32.475,2020,4
2020-04-14 0:00,52.98,5,0.1,136.46,2020,4
2020-04-14 0:00,438.51,4,0.6,516.116,2020,4
2020-04-15 0:00,125.1,4,0,466.16,2020,4
2020-04-15 0:00,435.99,2,0.7,249.494,2020,4
2020-04-15 0:00,365.67,2,0.2,528.522,2020,4
2020-04-15 0:00,270.99,5,0.8,128.45,2020,4
2020-04-15 0:00,100.98,3,0.1,259.796,2020,4
2020-04-15 0:00,18.9,5,0.3,39.48,2020,4
2020-04-15 0:00,18.99,6,0.2,81.982,2020,4
2020-04-15 0:00,14.89,5,0.3,46.455,2020,4
2020-04-15 0:00,108.66,6,0.6,205.164,2020,4
2020-04-15 0:00,31.6,5,0.7,39.57,2020,4
2020-04-16 0:00,39.29,5,0.3,78.465,2020,4
2020-04-16 0:00,32.62,4,0.2,93.064,2020,4
2020-04-16 0:00,81.42,6,0.5,236.73,2020,4
2020-04-16 0:00,51.39,1,0.7,-18.943,2020,4
2020-04-16 0:00,99.88,4,0.4,217.452,2020,4
2020-04-16 0:00,199.26,5,0,616.77,2020,4
2020-04-16 0:00,43.88,2,0.6,28.614,2020,4
2020-04-16 0:00,99.28,2,0.6,30.854,2020,4
2020-04-16 0:00,21,1,0.8,-5.64,2020,4
2020-04-16 0:00,305.3,2,0,360.26,2020,4
2020-04-17 0:00,48.93,1,0.4,12.048,2020,4
2020-04-17 0:00,23.82,8,0.8,28.582,2020,4
2020-04-17 0:00,125.34,1,0.4,-112.396,2020,4
2020-04-17 0:00,51.6,2,0.7,-134.07,2020,4
2020-04-17 0:00,141.9,4,0.4,285.4,2020,4
2020-04-17 0:00,48,3,0.3,59.74,2020,4
2020-04-17 0:00,122.52,2,0.5,95.59,2020,4
2020-04-17 0:00,361.86,1,0.3,169.972,2020,4
2020-04-17 0:00,25.2,2,0.2,25.08,2020,4
2020-04-17 0:00,120.98,1,0.4,62.868,2020,4
2020-04-17 0:00,78.99,4,0.5,153.07,2020,4
2020-04-18 0:00,453.48,3,0,1277.34,2020,4
2020-04-18 0:00,93.96,2,0.2,143.696,2020,4
2020-04-18 0:00,23.82,4,0.4,27.818,2020,4
2020-04-18 0:00,25.13,3,0.3,41.403,2020,4
2020-04-18 0:00,26.43,9,0.5,113.845,2020,4
2020-04-18 0:00,297.08,3,0,775.13,2020,4
2020-04-18 0:00,90.98,3,0.2,180.062,2020,4
2020-04-19 0:00,59.82,5,0.8,45.65,2020,4
2020-04-19 0:00,170.73,2,0,324.03,2020,4
2020-04-19 0:00,45.15,7,0.4,68.83,2020,4
2020-04-20 0:00,74.25,2,0.1,104.3,2020,4
2020-04-21 0:00,55.5,2,0.8,16.72,2020,4
2020-04-21 0:00,47.01,2,0.4,48.802,2020,4
2020-04-21 0:00,57.78,1,0.1,46.972,2020,4
2020-04-21 0:00,15.87,3,0.6,-5.156,2020,4
2020-04-21 0:00,150.98,3,0.3,250.318,2020,4
2020-04-21 0:00,17.67,3,0.5,14.335,2020,4
2020-04-21 0:00,57.93,6,0.7,49.554,2020,4
2020-04-21 0:00,125.1,4,0.5,226.28,2020,4
2020-04-21 0:00,124.11,10,0.1,1058.77,2020,4
2020-04-21 0:00,89.28,9,0.7,-79.004,2020,4
2020-04-21 0:00,32.48,2,0.6,18.724,2020,4
2020-04-21 0:00,7.28,5,0.2,27.39,2020,4
2020-04-21 0:00,56.73,2,0.4,51.756,2020,4
2020-04-21 0:00,58.02,2,0.7,30.712,2020,4
2020-04-21 0:00,57.69,3,0.4,74.522,2020,4
2020-04-21 0:00,28.53,2,0.3,14.922,2020,4
2020-04-22 0:00,439.5,2,0.4,514.19,2020,4
2020-04-22 0:00,122.58,7,0.4,512.766,2020,4
2020-04-22 0:00,100.98,9,0.4,466.632,2020,4
2020-04-22 0:00,173.79,5,0,669.57,2020,4
2020-04-22 0:00,54.2,3,0.2,100.92,2020,4
2020-04-23 0:00,137.16,4,0.6,209.496,2020,4
2020-04-23 0:00,9.14,2,0.8,-36.994,2020,4
2020-04-23 0:00,165.51,8,0.7,388.504,2020,4
2020-04-23 0:00,105.98,3,0.7,39.012,2020,4
2020-04-24 0:00,12.07,2,0.6,-253.044,2020,4
2020-04-24 0:00,123.99,12,0.4,882.558,2020,4
2020-04-24 0:00,40.98,3,0.7,30.702,2020,4
2020-04-24 0:00,366.84,1,0.2,218.652,2020,4
2020-04-24 0:00,4.86,3,0.6,-26.888,2020,4
2020-04-24 0:00,9.48,7,0.7,12.398,2020,4
2020-04-24 0:00,122.97,7,0.8,121.638,2020,4
2020-04-24 0:00,48.78,6,0.4,147.678,2020,4
2020-04-25 0:00,59.82,1,0,51.58,2020,4
2020-04-25 0:00,111.3,2,0.5,-179.5,2020,4
2020-04-25 0:00,106.92,1,0,99.19,2020,4
2020-04-25 0:00,148.44,1,0.4,72.954,2020,4
2020-04-25 0:00,163.65,2,0.2,220.32,2020,4
2020-04-26 0:00,142.83,5,0.2,558.88,2020,4
2020-04-26 0:00,176.43,3,0.6,116.266,2020,4
2020-04-26 0:00,85.71,10,0,853.67,2020,4
2020-04-26 0:00,125.1,4,0.4,296.07,2020,4
2020-04-26 0:00,57.98,7,0.4,131.836,2020,4
2020-04-26 0:00,137.4,1,0.6,40.63,2020,4
2020-04-26 0:00,81.72,4,0.4,171.758,2020,4
2020-04-26 0:00,25.26,1,0.2,17.828,2020,4
2020-04-27 0:00,4.97,1,0,-33.54,2020,4
2020-04-28 0:00,19.94,7,0.3,88.086,2020,4
2020-04-28 0:00,110.04,9,0.6,377.184,2020,4
2020-04-28 0:00,122.52,2,0.5,81.63,2020,4
2020-04-28 0:00,461.43,4,0.2,1472.036,2020,4
2020-04-28 0:00,49.44,8,0.1,352.528,2020,4
2020-04-28 0:00,80.98,4,0,292.79,2020,4
2020-04-28 0:00,198.09,2,0.6,113.852,2020,4
2020-04-28 0:00,258.06,2,0.4,288.052,2020,4
2020-04-28 0:00,42.42,2,0.5,33.74,2020,4
2020-04-28 0:00,410.76,3,0.6,114.292,2020,4
2020-04-28 0:00,122.04,4,0,452.43,2020,4
2020-04-29 0:00,47.19,2,0.4,14.128,2020,4
2020-04-29 0:00,25.29,2,0.5,-7.63,2020,4
2020-04-29 0:00,56.52,2,0.3,37.388,2020,4
2020-04-29 0:00,59.19,2,0.8,13.106,2020,4
2020-04-29 0:00,331.14,3,0.1,781.488,2020,4
2020-04-29 0:00,55.78,2,0,88.99,2020,4
2020-04-30 0:00,166.14,2,0.5,137.75,2020,4
2020-04-30 0:00,43.95,7,0.1,247.675,2020,4
2020-04-30 0:00,91.71,7,0.6,139.728,2020,4
2020-04-30 0:00,82.23,2,0.1,121.244,2020,4
2020-04-30 0:00,87.08,1,0.1,74.672,2020,4
2020-05-01 0:00,3.7,8,0.7,2.39,2020,5
2020-05-01 0:00,138.48,3,0.5,178.17,2020,5
2020-05-01 0:00,91.71,3,0.7,45.059,2020,5
2020-05-01 0:00,25.35,4,0.5,24.37,2020,5
2020-05-01 0:00,162.03,2,0.4,149.486,2020,5
2020-05-01 0:00,23.76,3,0.8,-0.724,2020,5
2020-05-01 0:00,493.71,3,0.5,536.875,2020,5
2020-05-01 0:00,18.93,5,0,64.11,2020,5
2020-05-01 0:00,32.48,2,0.5,7.2,2020,5
2020-05-01 0:00,23.76,2,0.3,-7.256,2020,5
2020-05-01 0:00,362.85,2,0.1,466.67,2020,5
2020-05-01 0:00,144.66,5,0,428.65,2020,5
2020-05-01 0:00,82.23,3,0.2,152.312,2020,5
2020-05-02 0:00,475.86,1,0,417.05,2020,5
2020-05-02 0:00,51.75,6,0.8,59.72,2020,5
2020-05-02 0:00,130.98,3,0,298.3,2020,5
2020-05-02 0:00,700.98,5,0.4,1740.85,2020,5
2020-05-02 0:00,42.72,7,0.1,197.216,2020,5
2020-05-02 0:00,424.21,4,0,1611.43,2020,5
2020-05-03 0:00,43.31,3,0.4,75.928,2020,5
2020-05-04 0:00,124.49,5,0.5,259.655,2020,5
2020-05-04 0:00,20.28,2,0.6,-546.306,2020,5
2020-05-05 0:00,30.12,1,0,23.57,2020,5
2020-05-05 0:00,45.38,9,0.4,242.092,2020,5
2020-05-05 0:00,376.13,1,0.8,53.076,2020,5
2020-05-05 0:00,58.02,2,0.1,91.186,2020,5
2020-05-05 0:00,16.8,1,0.7,3.39,2020,5
2020-05-05 0:00,42.72,2,0.4,24.804,2020,5
2020-05-05 0:00,170.73,5,0.5,289.945,2020,5
2020-05-05 0:00,55.53,2,0.8,-3.568,2020,5
2020-05-06 0:00,30.06,2,0.6,19.138,2020,5
2020-05-06 0:00,54.82,3,0.3,85.092,2020,5
2020-05-06 0:00,99.99,3,0.6,104.648,2020,5
2020-05-06 0:00,123.93,1,0.1,91.547,2020,5
2020-05-06 0:00,18.93,5,0.5,34.415,2020,5
2020-05-07 0:00,99.28,3,0.8,35.168,2020,5
2020-05-07 0:00,274.76,2,0.6,216.568,2020,5
2020-05-07 0:00,93.96,3,0.4,108.528,2020,5
2020-05-07 0:00,445.62,3,0.1,1030.264,2020,5
2020-05-07 0:00,45.15,4,0.1,138.94,2020,5
2020-05-07 0:00,110.76,6,0,607.23,2020,5
2020-05-07 0:00,122.94,1,0.5,56.76,2020,5
2020-05-07 0:00,50.31,1,0,46.22,2020,5
2020-05-07 0:00,147.09,1,0.7,32.917,2020,5
2020-05-08 0:00,146.28,2,0,270.21,2020,5
2020-05-08 0:00,29.02,7,0.1,140.556,2020,5
2020-05-08 0:00,166.14,6,0.1,892.216,2020,5
2020-05-08 0:00,53.55,7,0.3,260.115,2020,5
2020-05-08 0:00,42.06,2,0.4,-57.948,2020,5
2020-05-08 0:00,87.08,5,0.2,344.99,2020,5
2020-05-08 0:00,31.76,7,0.8,30.734,2020,5
2020-05-08 0:00,53.04,2,0.3,68.286,2020,5
2020-05-08 0:00,81.38,2,0.8,17.732,2020,5
2020-05-08 0:00,26.64,1,0.6,3.256,2020,5
2020-05-08 0:00,457.14,3,0.5,666.22,2020,5
2020-05-08 0:00,19.02,2,0,30.68,2020,5
